'82743337';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33360372';'2014-09-26 17:23:36';'0';'';'';'';'';''
'82897299';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33360379';'2014-09-26 17:24:28';'0';'';'';'';'';''
'82743416';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33360383';'2014-09-26 17:24:33';'0';'';'';'';'';''
'83124032';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33360390';'2014-09-26 17:27:06';'0';'';'';'';'';''
'83124003';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33360390';'2014-09-26 17:27:06';'302';'';'';'';'';''
'82743557';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33360401';'2014-09-26 17:27:27';'0';'';'';'';'';''
'82743738';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33360420';'2014-09-26 17:28:31';'0';'';'';'';'';''
'82743790';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33360426';'2014-09-26 17:28:34';'0';'';'';'';'';''
'82743900';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33360442';'2014-09-26 17:29:09';'462';'';'';'';'';''
'83124977';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33360442';'2014-09-26 17:29:09';'0';'';'';'';'';''
'82743955';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33360446';'2014-09-26 17:29:28';'0';'';'';'';'';''
'82743984';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33360447';'2014-09-26 17:29:34';'0';'';'';'';'';''
'82749970';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33361369';'2014-09-26 19:03:52';'4278190080';'';'';'';'';''
'82750017';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33361375';'2014-09-26 19:03:57';'4278190080';'';'';'';'';''
'83125948';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33361377';'2014-09-26 19:05:02';'0';'';'';'';'';''
'82750043';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33361378';'2014-09-26 19:06:58';'0';'';'';'';'';''
'82750069';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33361378';'2014-09-26 19:06:58';'0';'';'';'';'';''
'82750208';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33361406';'2014-09-26 17:25:29';'0';'';'';'';'';''
'82750237';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33361407';'2014-09-26 17:26:24';'578';'';'';'';'';''
'82750266';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33361407';'2014-09-26 17:26:24';'729';'';'';'';'';''
'82752053';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33361745';'2014-09-26 17:28:44';'698';'';'';'';'';''
'82752079';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33361746';'2014-09-26 17:29:22';'542';'';'';'';'';''
'82752108';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33361746';'2014-09-26 17:29:22';'515';'';'';'';'';''
'82752154';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33361751';'2014-09-26 17:09:46';'0';'';'';'';'';''
'82752209';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33361758';'2014-09-26 17:23:26';'0';'';'';'';'';''
'82752230';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33361759';'2014-09-26 17:25:04';'547';'';'';'';'';''
'82752281';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33361762';'2014-09-26 19:04:47';'0';'';'';'';'';''
'82752304';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33361763';'2014-09-26 19:05:48';'0';'';'';'';'';''
'82752351';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33361768';'2014-09-26 19:06:48';'0';'';'';'';'';''
'82784549';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33367235';'2014-09-27 15:31:01';'4278190080';'';'';'';'';''
'82897015';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385335';'2014-09-29 19:03:26';'0';'';'';'';'';''
'82897041';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385337';'2014-09-29 19:00:31';'4278190080';'';'';'';'';''
'82897083';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385342';'2014-09-29 19:00:36';'4278190080';'';'';'';'';''
'82897130';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385348';'2014-09-29 19:01:31';'0';'';'';'';'';''
'82897167';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385351';'2014-09-29 19:01:41';'0';'';'';'';'';''
'82897239';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385359';'2014-09-29 19:04:26';'0';'';'';'';'';''
'83133613';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385359';'2014-09-29 19:04:26';'0';'';'';'';'';''
'82897320';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385367';'2014-09-26 17:25:39';'0';'';'';'';'';''
'82897392';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385374';'2014-09-29 19:05:22';'0';'';'';'';'';''
'82897479';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385385';'2014-09-26 19:12:48';'0';'';'';'';'';''
'82897527';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385386';'2014-09-26 19:13:23';'0';'';'';'';'';''
'82897501';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385386';'2014-09-26 19:13:23';'0';'';'';'';'';''
'82900038';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385877';'2014-09-29 19:43:34';'0';'';'';'';'';''
'82900101';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385886';'2014-09-29 19:43:54';'0';'';'';'';'';''
'82900147';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385890';'2014-09-29 19:46:26';'0';'';'';'';'';''
'82900168';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385892';'2014-09-29 19:46:23';'0';'';'';'';'';''
'82900212';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385901';'2014-09-27 15:31:06';'4278190080';'';'';'';'';''
'82900233';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385902';'2014-09-27 15:31:16';'0';'';'';'';'';''
'82900262';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385903';'2014-09-27 15:31:26';'0';'';'';'';'';''
'82900300';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385906';'2014-09-29 19:47:34';'369';'';'';'';'';''
'83139486';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385906';'2014-09-29 19:47:34';'338';'';'';'';'';''
'82900344';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385913';'2014-09-27 15:31:55';'0';'';'';'';'';''
'82900375';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385916';'2014-09-29 11:30:47';'4278190080';'';'';'';'';''
'82900419';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385922';'2014-09-29 19:48:20';'311';'';'';'';'';''
'82900448';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385922';'2014-09-29 19:48:20';'346';'';'';'';'';''
'82900466';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385927';'2014-09-29 11:31:30';'0';'';'';'';'';''
'82900492';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385930';'2014-09-29 18:59:38';'0';'';'';'';'';''
'82900572';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385941';'2014-09-29 19:01:26';'0';'';'';'';'';''
'82900601';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385942';'2014-09-29 19:02:26';'0';'';'';'';'';''
'82900648';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385948';'2014-09-29 19:50:24';'658';'';'';'';'';''
'82900702';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385954';'2014-09-26 17:25:13';'471';'';'';'';'';''
'82900731';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385956';'2014-09-26 17:25:19';'0';'';'';'';'';''
'82900778';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385964';'2014-09-29 19:51:23';'0';'';'';'';'';''
'82900865';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385977';'2014-09-26 19:13:13';'0';'';'';'';'';''
'82900891';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385978';'2014-09-26 19:12:18';'0';'';'';'';'';''
'82900935';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385988';'2014-09-29 19:36:47';'0';'';'';'';'';''
'82900964';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385989';'2014-09-29 19:36:52';'0';'';'';'';'';''
'82901018';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385995';'2014-09-29 19:52:17';'0';'';'';'';'';''
'83142579';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385995';'2014-09-29 19:52:17';'0';'';'';'';'';''
'83142550';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385995';'2014-09-29 19:52:17';'0';'';'';'';'';''
'83142521';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33385995';'2014-09-29 19:52:17';'0';'';'';'';'';''
'82901073';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386008';'2014-09-29 19:37:12';'0';'';'';'';'';''
'82901119';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386011';'2014-09-29 19:38:45';'0';'';'';'';'';''
'82901173';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386019';'2014-09-29 19:53:18';'0';'';'';'';'';''
'82901212';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386023';'2014-09-29 19:54:23';'0';'';'';'';'';''
'82901245';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386029';'2014-09-29 19:39:10';'4278190080';'';'';'';'';''
'82901316';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386037';'2014-09-29 19:55:24';'0';'';'';'';'';''
'82901370';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386044';'2014-09-29 19:42:21';'0';'';'';'';'';''
'82901404';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386046';'2014-09-29 19:40:10';'0';'';'';'';'';''
'82901467';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386053';'2014-09-29 19:41:00';'0';'';'';'';'';''
'82901488';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386054';'2014-09-29 19:41:10';'0';'';'';'';'';''
'82901566';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386065';'2014-09-29 19:42:46';'0';'';'';'';'';''
'82901612';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386068';'2014-09-29 19:44:24';'0';'';'';'';'';''
'82901651';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386074';'2014-09-29 19:45:23';'0';'';'';'';'';''
'83143335';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386075';'2014-09-29 19:53:37';'0';'';'';'';'';''
'83146063';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386082';'2014-09-29 19:57:33';'0';'';'';'';'';''
'82901829';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386094';'2014-09-29 19:58:24';'0';'';'';'';'';''
'82901975';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386112';'2014-09-29 19:59:22';'0';'';'';'';'';''
'82902261';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386135';'2014-09-29 20:00:19';'0';'';'';'';'';''
'82902434';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386148';'2014-09-29 20:01:10';'0';'';'';'';'';''
'82902501';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386151';'2014-09-29 20:01:34';'0';'';'';'';'';''
'82902472';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386151';'2014-09-29 20:01:34';'0';'';'';'';'';''
'82902546';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386154';'2014-09-29 20:01:21';'0';'';'';'';'';''
'82902593';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386160';'2014-09-29 20:02:22';'0';'';'';'';'';''
'83149702';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386165';'2014-09-29 20:02:27';'0';'';'';'';'';''
'82902671';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386169';'2014-09-29 20:02:30';'0';'';'';'';'';''
'82902731';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33386179';'2014-09-29 20:01:13';'0';'';'';'';'';''
'83150400';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33401719';'2014-09-30 17:48:33';'0';'';'';'';'';''
'82996869';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33401727';'2014-09-30 17:48:43';'0';'';'';'';'';''
'82996907';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33401729';'2014-09-30 17:48:48';'0';'';'';'';'';''
'82996953';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33401733';'2014-09-30 17:51:50';'0';'';'';'';'';''
'82997063';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33401744';'2014-09-30 17:48:28';'0';'';'';'';'';''
'82997084';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33401745';'2014-09-30 17:49:50';'0';'';'';'';'';''
'82997229';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33401755';'2014-09-30 17:52:50';'0';'';'';'';'';''
'82997200';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33401755';'2014-09-30 17:52:50';'0';'';'';'';'';''
'82997312';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33401764';'2014-09-30 17:50:50';'0';'';'';'';'';''
'82997416';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33401769';'2014-09-30 17:53:50';'0';'';'';'';'';''
'82997871';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33401804';'2014-09-30 17:55:50';'0';'';'';'';'';''
'82998059';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33401821';'2014-09-30 17:56:50';'0';'';'';'';'';''
'83209885';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33401874';'2014-09-30 17:59:04';'0';'';'';'';'';''
'82999448';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33401937';'2014-09-30 18:01:46';'0';'';'';'';'';''
'82999634';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33401947';'2014-09-30 18:02:48';'0';'';'';'';'';''
'82999968';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33401982';'2014-09-30 18:04:49';'0';'';'';'';'';''
'82999997';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33401987';'2014-09-30 18:04:54';'0';'';'';'';'';''
'83000082';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33401995';'2014-09-30 18:05:49';'0';'';'';'';'';''
'83000217';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402007';'2014-09-30 18:06:15';'0';'';'';'';'';''
'83000265';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402012';'2014-09-30 18:06:49';'0';'';'';'';'';''
'83000424';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402028';'2014-09-30 18:07:17';'0';'';'';'';'';''
'83000453';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402028';'2014-09-30 18:07:17';'0';'';'';'';'';''
'83000559';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402041';'2014-09-30 18:07:38';'0';'';'';'';'';''
'83000588';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402041';'2014-09-30 18:07:38';'0';'';'';'';'';''
'83000669';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402058';'2014-09-30 18:08:40';'0';'';'';'';'';''
'83001010';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402099';'2014-09-30 18:10:33';'0';'';'';'';'';''
'83001492';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402192';'2014-09-30 18:17:25';'0';'';'';'';'';''
'83251635';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402206';'2014-09-30 18:13:18';'0';'';'';'';'';''
'83252002';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402207';'2014-09-30 18:13:51';'0';'';'';'';'';''
'83252653';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402208';'2014-09-30 18:14:50';'0';'';'';'';'';''
'83253442';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402209';'2014-09-30 18:15:50';'0';'';'';'';'';''
'83254524';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402210';'2014-09-30 18:16:51';'0';'';'';'';'';''
'83001614';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402214';'2014-09-26 16:06:41';'0';'';'';'';'';''
'83001643';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402215';'2014-09-26 16:06:46';'0';'';'';'';'';''
'83001717';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402223';'2014-09-26 17:00:47';'0';'';'';'';'';''
'83001746';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402224';'2014-09-26 17:00:52';'0';'';'';'';'';''
'83001795';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402230';'2014-09-26 17:00:57';'0';'';'';'';'';''
'83001824';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402231';'2014-09-26 17:01:02';'0';'';'';'';'';''
'83001874';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402237';'2014-09-26 17:01:07';'0';'';'';'';'';''
'83001903';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402238';'2014-09-26 17:01:12';'0';'';'';'';'';''
'83001950';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402243';'2014-09-26 17:01:17';'0';'';'';'';'';''
'83001979';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402244';'2014-09-26 17:01:22';'0';'';'';'';'';''
'83002008';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402248';'2014-09-26 17:01:27';'0';'';'';'';'';''
'83002045';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402250';'2014-09-26 17:01:37';'0';'';'';'';'';''
'83002137';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402257';'2014-09-26 17:01:42';'0';'';'';'';'';''
'83002192';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402258';'2014-09-26 17:01:52';'0';'';'';'';'';''
'83002221';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402262';'2014-09-26 17:01:57';'0';'';'';'';'';''
'83002254';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402264';'2014-09-26 17:02:02';'0';'';'';'';'';''
'83002291';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402265';'2014-09-26 17:02:07';'0';'';'';'';'';''
'83002353';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402272';'2014-09-26 17:02:12';'0';'';'';'';'';''
'83002379';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402273';'2014-09-26 17:02:17';'0';'';'';'';'';''
'83002405';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33402274';'2014-09-26 17:02:22';'0';'';'';'';'';''
'83255041';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33403341';'2014-09-30 19:50:21';'0';'';'';'';'';''
'83008089';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33403343';'2014-09-30 19:51:16';'0';'';'';'';'';''
'83008123';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33403347';'2014-09-30 19:53:26';'0';'';'';'';'';''
'83008177';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33403354';'2014-09-30 19:51:06';'0';'';'';'';'';''
'83008198';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33403355';'2014-09-30 19:52:25';'0';'';'';'';'';''
'83008224';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33403356';'2014-09-26 17:02:27';'0';'';'';'';'';''
'83008267';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33403359';'2014-09-30 19:54:41';'0';'';'';'';'';''
'83008339';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33403369';'2014-09-26 17:02:37';'0';'';'';'';'';''
'83008368';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33403370';'2014-09-26 17:02:42';'0';'';'';'';'';''
'83008394';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33403371';'2014-09-26 17:02:47';'0';'';'';'';'';''
'83008423';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33403372';'2014-09-30 19:55:31';'0';'';'';'';'';''
'83008481';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33403380';'2014-09-26 17:02:52';'0';'';'';'';'';''
'83008507';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33403381';'2014-09-26 17:02:57';'0';'';'';'';'';''
'83008533';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33403382';'2014-09-26 17:03:02';'0';'';'';'';'';''
'83008580';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33403387';'2014-09-30 19:56:21';'0';'';'';'';'';''
'83008614';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33403391';'2014-09-26 17:03:07';'0';'';'';'';'';''
'83008643';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33403392';'2014-09-26 17:03:12';'0';'';'';'';'';''
'83008669';'30990';'Uncal Grain Force';'0.0000000000';'0.0010000000';'4727';'33403393';'2014-09-26 17:03:17';'0';'';'';'';'';''
