'82741556';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360132';'2014-09-26 17:02:32';'0';'';'';'';'';''
'82741585';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360133';'2014-09-26 17:03:32';'0';'';'';'';'';''
'82741622';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360136';'2014-09-26 17:06:52';'0';'';'';'';'';''
'82741651';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360136';'2014-09-26 17:06:52';'0';'';'';'';'';''
'83010731';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360136';'2014-09-26 17:06:52';'0';'';'';'';'';''
'82741706';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360141';'2014-09-26 17:07:19';'0';'';'';'';'';''
'82741772';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360146';'2014-09-26 17:07:20';'0';'';'';'';'';''
'82741800';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360146';'2014-09-26 17:07:20';'0';'';'';'';'';''
'83011260';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360149';'2014-09-26 17:08:12';'0';'';'';'';'';''
'83011202';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360149';'2014-09-26 17:08:12';'0';'';'';'';'';''
'83011231';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360149';'2014-09-26 17:08:12';'0';'';'';'';'';''
'82742107';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360191';'2014-09-26 17:09:21';'0';'';'';'';'';''
'82743152';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360352';'2014-09-26 17:22:31';'0';'';'';'';'';''
'82743231';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360360';'2014-09-26 17:22:36';'0';'';'';'';'';''
'83011722';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360361';'2014-09-26 17:22:41';'0';'';'';'';'';''
'83011703';'30855';'Moisture - Average';'0.0000000000';'0.1000000000';'4727';'33360361';'2014-09-26 17:22:41';'0';'';'';'';'';''
'83011704';'30856';'Moisture - Instantaneous.';'0.0000000000';'0.1000000000';'4727';'33360361';'2014-09-26 17:22:41';'135';'';'';'';'';''
'83011767';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360369';'2014-09-26 17:22:46';'0';'';'';'';'';''
'82743309';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360370';'2014-09-26 17:23:21';'0';'';'';'';'';''
'82743338';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360372';'2014-09-26 17:23:36';'0';'';'';'';'';''
'82897300';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360379';'2014-09-26 17:24:28';'0';'';'';'';'';''
'82743417';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360383';'2014-09-26 17:24:33';'0';'';'';'';'';''
'83124033';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360390';'2014-09-26 17:27:06';'0';'';'';'';'';''
'83124004';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360390';'2014-09-26 17:27:06';'0';'';'';'';'';''
'82743558';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360401';'2014-09-26 17:27:27';'0';'';'';'';'';''
'82743739';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360420';'2014-09-26 17:28:31';'0';'';'';'';'';''
'82743791';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360426';'2014-09-26 17:28:34';'0';'';'';'';'';''
'82743901';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360442';'2014-09-26 17:29:09';'0';'';'';'';'';''
'83124978';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360442';'2014-09-26 17:29:09';'0';'';'';'';'';''
'82743956';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360446';'2014-09-26 17:29:28';'0';'';'';'';'';''
'82743985';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33360447';'2014-09-26 17:29:34';'0';'';'';'';'';''
'82749971';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33361369';'2014-09-26 19:03:52';'0';'';'';'';'';''
'82750018';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33361375';'2014-09-26 19:03:57';'0';'';'';'';'';''
'83125949';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33361377';'2014-09-26 19:05:02';'0';'';'';'';'';''
'82750044';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33361378';'2014-09-26 19:06:58';'0';'';'';'';'';''
'82750070';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33361378';'2014-09-26 19:06:58';'0';'';'';'';'';''
'82750209';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33361406';'2014-09-26 17:25:29';'0';'';'';'';'';''
'82750238';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33361407';'2014-09-26 17:26:24';'0';'';'';'';'';''
'82750267';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33361407';'2014-09-26 17:26:24';'0';'';'';'';'';''
'82752054';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33361745';'2014-09-26 17:28:44';'0';'';'';'';'';''
'82752080';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33361746';'2014-09-26 17:29:22';'0';'';'';'';'';''
'82752109';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33361746';'2014-09-26 17:29:22';'0';'';'';'';'';''
'82752155';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33361751';'2014-09-26 17:09:46';'0';'';'';'';'';''
'82752210';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33361758';'2014-09-26 17:23:26';'0';'';'';'';'';''
'82752231';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33361759';'2014-09-26 17:25:04';'0';'';'';'';'';''
'82752283';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33361762';'2014-09-26 19:04:47';'0';'';'';'';'';''
'82752305';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33361763';'2014-09-26 19:05:48';'0';'';'';'';'';''
'82752352';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33361768';'2014-09-26 19:06:48';'0';'';'';'';'';''
'82784550';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33367235';'2014-09-27 15:31:01';'0';'';'';'';'';''
'82897016';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385335';'2014-09-29 19:03:26';'0';'';'';'';'';''
'82897042';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385337';'2014-09-29 19:00:31';'0';'';'';'';'';''
'82897084';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385342';'2014-09-29 19:00:36';'0';'';'';'';'';''
'82897131';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385348';'2014-09-29 19:01:31';'0';'';'';'';'';''
'82897168';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385351';'2014-09-29 19:01:41';'0';'';'';'';'';''
'82897240';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385359';'2014-09-29 19:04:26';'0';'';'';'';'';''
'83133614';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385359';'2014-09-29 19:04:26';'0';'';'';'';'';''
'82897321';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385367';'2014-09-26 17:25:39';'0';'';'';'';'';''
'82897393';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385374';'2014-09-29 19:05:22';'0';'';'';'';'';''
'82897421';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385374';'2014-09-29 19:05:22';'0';'';'';'';'';''
'82897481';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385385';'2014-09-26 19:12:48';'0';'';'';'';'';''
'82897502';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385386';'2014-09-26 19:13:23';'0';'';'';'';'';''
'82900039';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385877';'2014-09-29 19:43:34';'0';'';'';'';'';''
'82900102';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385886';'2014-09-29 19:43:54';'0';'';'';'';'';''
'82900148';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385890';'2014-09-29 19:46:26';'0';'';'';'';'';''
'82900169';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385892';'2014-09-29 19:46:23';'0';'';'';'';'';''
'82900213';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385901';'2014-09-27 15:31:06';'0';'';'';'';'';''
'82900234';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385902';'2014-09-27 15:31:16';'0';'';'';'';'';''
'82900263';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385903';'2014-09-27 15:31:26';'0';'';'';'';'';''
'82900301';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385906';'2014-09-29 19:47:34';'0';'';'';'';'';''
'83139487';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385906';'2014-09-29 19:47:34';'0';'';'';'';'';''
'82900345';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385913';'2014-09-27 15:31:55';'0';'';'';'';'';''
'82900377';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385916';'2014-09-29 11:30:47';'0';'';'';'';'';''
'82900420';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385922';'2014-09-29 19:48:20';'0';'';'';'';'';''
'82900449';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385922';'2014-09-29 19:48:20';'0';'';'';'';'';''
'82900467';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385927';'2014-09-29 11:31:30';'0';'';'';'';'';''
'82900493';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385930';'2014-09-29 18:59:38';'0';'';'';'';'';''
'82900573';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385941';'2014-09-29 19:01:26';'0';'';'';'';'';''
'82900602';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385942';'2014-09-29 19:02:26';'0';'';'';'';'';''
'82900649';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385948';'2014-09-29 19:50:24';'0';'';'';'';'';''
'82900703';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385954';'2014-09-26 17:25:13';'0';'';'';'';'';''
'82900732';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385956';'2014-09-26 17:25:19';'0';'';'';'';'';''
'82900779';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385964';'2014-09-29 19:51:23';'0';'';'';'';'';''
'82900866';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385977';'2014-09-26 19:13:13';'0';'';'';'';'';''
'82900892';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385978';'2014-09-26 19:12:18';'0';'';'';'';'';''
'82900936';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385988';'2014-09-29 19:36:47';'0';'';'';'';'';''
'82900965';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385989';'2014-09-29 19:36:52';'0';'';'';'';'';''
'82901019';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385995';'2014-09-29 19:52:17';'0';'';'';'';'';''
'83142580';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385995';'2014-09-29 19:52:17';'0';'';'';'';'';''
'83142551';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385995';'2014-09-29 19:52:17';'0';'';'';'';'';''
'83142522';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33385995';'2014-09-29 19:52:17';'0';'';'';'';'';''
'82901074';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386008';'2014-09-29 19:37:12';'0';'';'';'';'';''
'82901099';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386008';'2014-09-29 19:37:12';'0';'';'';'';'';''
'82901120';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386011';'2014-09-29 19:38:45';'0';'';'';'';'';''
'82901174';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386019';'2014-09-29 19:53:18';'0';'';'';'';'';''
'82901246';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386029';'2014-09-29 19:39:10';'0';'';'';'';'';''
'82901317';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386037';'2014-09-29 19:55:24';'0';'';'';'';'';''
'82901371';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386044';'2014-09-29 19:42:21';'0';'';'';'';'';''
'82901396';'30855';'Moisture - Average';'0.0000000000';'0.1000000000';'4727';'33386046';'2014-09-29 19:40:10';'0';'';'';'';'';''
'82901397';'30856';'Moisture - Instantaneous.';'0.0000000000';'0.1000000000';'4727';'33386046';'2014-09-29 19:40:10';'135';'';'';'';'';''
'82901405';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386046';'2014-09-29 19:40:10';'0';'';'';'';'';''
'82901468';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386053';'2014-09-29 19:41:00';'0';'';'';'';'';''
'82901489';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386054';'2014-09-29 19:41:10';'0';'';'';'';'';''
'82901567';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386065';'2014-09-29 19:42:46';'0';'';'';'';'';''
'82901592';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386065';'2014-09-29 19:42:46';'0';'';'';'';'';''
'82901613';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386068';'2014-09-29 19:44:24';'0';'';'';'';'';''
'82901652';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386074';'2014-09-29 19:45:23';'0';'';'';'';'';''
'83143336';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386075';'2014-09-29 19:53:37';'0';'';'';'';'';''
'83146064';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386082';'2014-09-29 19:57:33';'0';'';'';'';'';''
'82901830';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386094';'2014-09-29 19:58:24';'0';'';'';'';'';''
'82901976';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386112';'2014-09-29 19:59:22';'0';'';'';'';'';''
'82902262';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386135';'2014-09-29 20:00:19';'0';'';'';'';'';''
'82902747';'30856';'Moisture - Instantaneous.';'0.0000000000';'0.1000000000';'4727';'33386143';'2014-09-16 17:35:17';'135';'';'';'';'';''
'82902746';'30855';'Moisture - Average';'0.0000000000';'0.1000000000';'4727';'33386143';'2014-09-16 17:35:17';'0';'';'';'';'';''
'82902435';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386148';'2014-09-29 20:01:10';'0';'';'';'';'';''
'82902502';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386151';'2014-09-29 20:01:34';'0';'';'';'';'';''
'82902473';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386151';'2014-09-29 20:01:34';'0';'';'';'';'';''
'82902547';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386154';'2014-09-29 20:01:21';'0';'';'';'';'';''
'82902594';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386160';'2014-09-29 20:02:22';'0';'';'';'';'';''
'83149703';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386165';'2014-09-29 20:02:27';'0';'';'';'';'';''
'82902672';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386169';'2014-09-29 20:02:30';'0';'';'';'';'';''
'82902732';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33386179';'2014-09-29 20:01:13';'0';'';'';'';'';''
'83150401';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33401719';'2014-09-30 17:48:33';'0';'';'';'';'';''
'82996879';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33401727';'2014-09-30 17:48:43';'0';'';'';'';'';''
'82996908';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33401729';'2014-09-30 17:48:48';'0';'';'';'';'';''
'82996954';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33401733';'2014-09-30 17:51:50';'0';'';'';'';'';''
'82997064';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33401744';'2014-09-30 17:48:28';'0';'';'';'';'';''
'82997085';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33401745';'2014-09-30 17:49:50';'0';'';'';'';'';''
'82997230';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33401755';'2014-09-30 17:52:50';'0';'';'';'';'';''
'82997201';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33401755';'2014-09-30 17:52:50';'0';'';'';'';'';''
'82997313';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33401764';'2014-09-30 17:50:50';'0';'';'';'';'';''
'82997417';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33401769';'2014-09-30 17:53:50';'0';'';'';'';'';''
'82997872';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33401804';'2014-09-30 17:55:50';'0';'';'';'';'';''
'82998060';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33401821';'2014-09-30 17:56:50';'0';'';'';'';'';''
'83209886';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33401874';'2014-09-30 17:59:04';'0';'';'';'';'';''
'82999449';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33401937';'2014-09-30 18:01:46';'0';'';'';'';'';''
'82999635';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33401947';'2014-09-30 18:02:48';'0';'';'';'';'';''
'82999768';'30855';'Moisture - Average';'0.0000000000';'0.1000000000';'4727';'33401961';'2014-09-16 17:40:13';'0';'';'';'';'';''
'82999769';'30856';'Moisture - Instantaneous.';'0.0000000000';'0.1000000000';'4727';'33401961';'2014-09-16 17:40:13';'135';'';'';'';'';''
'82999969';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33401982';'2014-09-30 18:04:49';'0';'';'';'';'';''
'82999998';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33401987';'2014-09-30 18:04:54';'0';'';'';'';'';''
'83000083';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33401995';'2014-09-30 18:05:49';'0';'';'';'';'';''
'83000218';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33402007';'2014-09-30 18:06:15';'0';'';'';'';'';''
'83000266';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33402012';'2014-09-30 18:06:49';'0';'';'';'';'';''
'83000425';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33402028';'2014-09-30 18:07:17';'0';'';'';'';'';''
'83000454';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33402028';'2014-09-30 18:07:17';'0';'';'';'';'';''
'83000560';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33402041';'2014-09-30 18:07:38';'0';'';'';'';'';''
'83000589';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33402041';'2014-09-30 18:07:38';'0';'';'';'';'';''
'83000670';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33402058';'2014-09-30 18:08:40';'0';'';'';'';'';''
'83001011';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33402099';'2014-09-30 18:10:33';'0';'';'';'';'';''
'83001493';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33402192';'2014-09-30 18:17:25';'0';'';'';'';'';''
'83251636';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33402206';'2014-09-30 18:13:18';'0';'';'';'';'';''
'83252003';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33402207';'2014-09-30 18:13:51';'0';'';'';'';'';''
'83252654';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33402208';'2014-09-30 18:14:50';'0';'';'';'';'';''
'83253443';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33402209';'2014-09-30 18:15:50';'0';'';'';'';'';''
'83254525';'30991';'Moisture - Test';'0.0000000000';'1.0000000000';'4727';'33402210';'2014-09-30 18:16:51';'0';'';'';'';'';''
'83001604';'30855';'Moisture - Average';'0.0000000000';'0.1000000000';'4727';'33402214';'2014-09-26 16:06:41';'0';'';'';'';'';''
'83001605';'30856';'Moisture - Instantaneous.';'0.0000000000';'0.1000000000';'4727';'33402214';'2014-09-26 16:06:41';'135';'';'';'';'';''
